instances,row_original,feature_kDN,feature_DS,feature_TD_U,feature_CL,feature_CLD,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
567,566,0.5,0.5555555555555556,0.8363636363636363,0.4939226032387545,0.4939226032387545,1.0,0.5194018843711382,0.9983498349834984,0.9999954279522244,0.0,1.0,0.6666851094028132,0.6667001370471197,0.4,0.0,0.0016205166492271,0.5034365922819567,0.4866516775289058,0.34
568,567,0.7,0.0,0.5454545454545454,0.4939236201674666,0.4939236201674666,0.5,0.5577126830972634,0.9983498349834984,0.9999669466816276,0.0,0.9983498349834984,0.6668448967548096,0.666965707545995,0.4,1.0,0.9999778099713686,0.5103887302705176,0.5134144238336422,0.38
569,568,0.4,0.4074074074074074,0.1454545454545454,0.4886332638288124,0.4886332638288124,0.0,0.4183765082217752,0.995049504950495,0.9847234899145264,0.0,0.99009900990099,0.7740306608219737,0.8039926844197304,0.4,0.0,0.2794286201872489,0.6579203462800934,0.4826097604848627,0.67
570,569,0.5,0.4074074074074074,0.1454545454545454,0.4886407743580455,0.4886407743580455,0.0,0.4573054956642609,0.9933993399339934,0.9795444639329672,0.0,1.0,0.7696422899815976,0.8215707626589731,0.8,1.0,0.9991827678754636,0.6837935356974192,0.5540721476092616,0.73
571,570,0.8,0.8888888888888888,0.1636363636363636,0.4939926651138717,0.4939926651138717,1.0,0.5860132495180281,0.9983498349834984,0.9987067347167948,0.0115511551155115,1.0,0.6747914593076085,0.679205576002615,0.4,0.0,0.9974612639824584,0.5351219859983083,0.4939375935792078,0.1
572,571,0.5,0.8888888888888888,0.2363636363636363,0.5056795341029238,0.5056795341029238,0.5,0.4635893035750809,0.9966996699669968,0.9961777928508996,0.0016501650165016,0.9983498349834984,0.6918853416685158,0.7009474672683289,0.6,0.0,0.0105850729359761,0.5743032964876165,0.5417552781890012,0.49
573,572,0.2,0.4074074074074074,0.1454545454545454,0.488635874364522,0.488635874364522,0.0,0.4901995394614059,0.995049504950495,0.9788101906484288,0.0,1.0,0.7669248607206118,0.834040093878241,1.0,1.0,0.9990346517380552,0.8457695540593877,0.5583398809692304,0.87
574,573,0.3,0.7037037037037037,0.6363636363636364,0.5060769594477651,0.5060769594477651,1.0,0.5179942385683209,0.9983498349834984,0.9999788514174804,0.0,1.0,0.6667738952342622,0.6668606924349535,0.6,0.0,0.0032817354450057,0.4943453525337343,0.5,0.48
575,574,0.5,0.7777777777777778,0.6545454545454545,0.4939229893731939,0.4939229893731939,0.5,0.4524843635411447,0.9966996699669968,0.9999867994259338,0.0,1.0,0.6667590039401147,0.6667938634531609,0.2,0.0,0.9994182397744398,0.507092282322809,0.4947250463820437,0.17
576,575,0.4,0.6296296296296297,0.6,0.5060768261861098,0.5060768261861098,1.0,0.5026887942382037,0.9983498349834984,0.9999693712922224,0.0,1.0,0.666796138397312,0.6668838962091125,0.4,1.0,0.0005823153504214,0.4935279205370189,0.5052710385983541,0.45
577,576,0.7,0.6666666666666667,0.9818181818181818,0.4939224770127937,0.4939224770127937,0.25,0.4577510191702842,0.9966996699669968,0.9999993995220589,0.0016501650165016,0.9933993399339934,0.6666662039715645,0.6666677654580374,0.6,1.0,0.0016251257811468,0.5033450293681062,0.4866246264413478,0.57
578,577,0.6,0.8148148148148149,0.1272727272727272,0.5060605828632743,0.5060605828632743,0.5,0.5466085173481348,0.9983498349834984,0.9995569019402571,0.0033003300330033,0.9983498349834984,0.6696190999202558,0.6712094111783127,0.2,1.0,0.9988167542192052,0.5070572579601759,0.5102419699780313,0.42
579,578,0.4,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.0,0.4860747692745754,0.995049504950495,0.915819406418293,0.0,1.0,0.6546304065788014,0.9173111972627896,0.8,1.0,1.0,0.9921316058969412,0.4931118382165144,0.78
580,579,0.5,0.7037037037037037,0.2,0.4939368010921892,0.4939368010921892,0.0,0.4803398935245825,0.995049504950495,0.9995182499202592,0.0016501650165016,0.9983498349834984,0.6683790163815775,0.6700972613142746,0.6,0.0,0.9999766447588488,0.5211839127088502,0.5131961388699495,0.5
581,580,0.5,0.4074074074074074,0.2545454545454545,0.4939301274703199,0.4939301274703199,0.5,0.4672517341961284,0.9966996699669968,0.9998232752905188,0.0,0.9983498349834984,0.6680159813069394,0.668516950749316,0.6,1.0,0.999396473716676,0.5072594195434803,0.4948324657765944,0.57
582,581,0.6,0.6666666666666667,0.2,0.5114648939550716,0.5114648939550716,0.6,0.5345128628842197,0.9983498349834984,0.966143397889087,0.0049504950495049,0.995049504950495,0.8902337095738302,0.9802972480972734,0.4,0.0,1.6419760019361673e-14,0.751955761835448,0.4746961521871168,0.44
583,582,0.5,0.7407407407407407,0.7636363636363637,0.506077337290558,0.506077337290558,0.0,0.4924619381169342,0.995049504950495,0.999991828042718,0.0,0.9983498349834984,0.6667019853733086,0.6667310378089751,0.6,1.0,0.0005807984218699,0.4931827546453829,0.5052800797599476,0.71
584,583,0.6,0.8888888888888888,0.4909090909090909,0.5060751894995835,0.5060751894995835,0.0,0.4641931283804422,0.9966996699669968,0.9999090573893924,0.0,1.0,0.6670888564051077,0.667392821093564,0.4,1.0,0.9984570706708517,0.4972504820812524,0.5128662479109666,0.3
585,584,0.5,0.5555555555555556,0.8363636363636363,0.4939226032391219,0.4939226032391219,0.3333333333333333,0.4869376929882502,0.9966996699669968,0.9999973046274094,0.0049504950495049,0.995049504950495,0.6666926472718777,0.6666988541115509,0.8,0.0,0.9994193739639876,0.5070357750304249,0.4947187075391618,0.51
586,585,0.5,0.5925925925925926,0.8363636363636363,0.5060774320962901,0.5060774320962901,0.0,0.4571004938932264,0.9933993399339934,0.9999947024173944,0.0,1.0,0.6666831923444005,0.6666980773103126,0.6,1.0,0.0012621796340402,0.4880794651681095,0.4784400946203967,0.54
587,586,0.7,0.8518518518518519,1.0,0.5060775247800156,0.5060775247800156,0.8,0.5381217529596778,0.9983498349834984,0.9999995337833686,0.0066006600660066,0.9983498349834984,0.6666663816474584,0.6666676488699487,0.2,0.0,0.0005802512817317,0.4929795800713687,0.505283424519529,0.33
588,587,0.5,0.5925925925925926,0.4727272727272727,0.5060745439737879,0.5060745439737879,0.3333333333333333,0.4936805269366517,0.9966996699669968,0.9999406395972764,0.0016501650165016,0.9933993399339934,0.6672605845246917,0.6673875551203631,0.6,0.0,0.9984762094791986,0.4971265953952655,0.5127536154134672,0.64
589,588,0.5,0.2962962962962963,0.8363636363636363,0.4939226484645634,0.4939226484645634,0.0,0.497004466950142,0.9966996699669968,0.9999930209435772,0.0,1.0,0.6666908136426304,0.6667129458240019,0.4,0.0,0.9987365059362522,0.5119898105664937,0.5215125458718882,0.34
590,589,0.5,0.6296296296296297,0.4181818181818181,0.4939258902448705,0.4939258902448705,0.0,0.4368759202235888,0.9933993399339934,0.9998851497696176,0.0,0.995049504950495,0.6672516594696916,0.667518118380522,0.8,1.0,0.9986827482257086,0.5131203621816123,0.5196143207846041,0.77
591,590,0.3,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.0,0.4482378881639917,0.995049504950495,0.9300600255997796,0.0,0.9983498349834984,0.8589252906162469,0.999430006036396,0.6,1.0,1.0,0.9591042182139836,0.4944264160560925,0.57
592,591,0.2,0.1111111111111111,0.0727272727272727,0.5059892526682247,0.5059892526682247,0.5,0.4678682058677416,0.9966996699669968,0.9981319939749036,0.0,0.995049504950495,0.6777466872344986,0.6808617044013111,1.0,1.0,0.9993888720260314,0.5297031316938857,0.5,0.91
593,592,0.7,0.7037037037037037,0.3090909090909091,0.4939287163570139,0.4939287163570139,0.8,0.6264127110627675,0.9983498349834984,0.9998947601740168,0.0066006600660066,0.9983498349834984,0.6678325144253683,0.6681596237282208,0.4,0.0,0.9965975955118755,0.5078487257670437,0.5,0.38
594,593,0.2,0.1111111111111111,0.0727272727272727,0.5059851353971446,0.5059851353971446,0.3333333333333333,0.426118984422167,0.9917491749174916,0.9981846639011044,0.0016501650165016,0.99009900990099,0.6785659072603482,0.6818922612345252,0.8,1.0,0.0009198658126328,0.5094070812311724,0.5,0.87
595,594,0.6,0.7037037037037037,0.9454545454545454,0.506077493175358,0.506077493175358,1.0,0.5491286052024691,0.9983498349834984,0.999998878403634,0.0099009900990099,1.0,0.6666729565606735,0.6666760215679647,0.4,1.0,0.0012611616471329,0.4880223473734787,0.4784008358866587,0.39
596,595,0.4,0.4074074074074074,0.1818181818181818,0.4941363447996832,0.4941363447996832,0.0,0.4711642938538345,0.995049504950495,0.9957850893592824,0.0,1.0,0.6800221759599946,0.6917068591370127,0.6,0.0,0.994277628045511,0.5681142442658871,0.4719205837739637,0.68
597,596,0.7,0.5925925925925926,0.5818181818181818,0.4939232360868111,0.4939232360868111,0.0,0.4532977785772919,0.9966996699669968,0.9999615549611528,0.0,1.0,0.6667630223914216,0.6668721638546229,0.4,1.0,0.9967140554398856,0.5068289572095637,0.5,0.43
598,597,0.5,0.7037037037037037,0.6909090909090909,0.4939227573731952,0.4939227573731952,1.0,0.5405387151307839,0.9983498349834984,0.99998527085751,0.0,1.0,0.6666963784854161,0.6667444634773925,0.2,1.0,0.9999778726503508,0.5102179099871095,0.5134353283478469,0.44
599,598,0.5,0.925925925925926,1.0,0.4939224808034947,0.4939224808034947,0.3333333333333333,0.4345762393944284,0.995049504950495,0.9999993863956358,0.0016501650165016,0.9966996699669968,0.666667322814363,0.6666686106846333,0.6,0.0,0.998739269688246,0.5119925068376733,0.5216152149610929,0.39
600,599,0.4,0.8888888888888888,0.1636363636363636,0.5059994999017008,0.5059994999017008,0.2,0.4529148221817883,0.9933993399339934,0.9983053277182404,0.0016501650165016,0.9933993399339934,0.6769242428838247,0.6804819105071716,0.8,1.0,0.0049581745273775,0.517011816597119,0.5,0.7
601,600,0.4,0.7037037037037037,0.6363636363636364,0.5060769232710385,0.5060769232710385,0.0,0.4883336844803602,0.9966996699669968,0.9999827114885604,0.0,0.9983498349834984,0.6667844689002388,0.6668426912875443,0.4,1.0,0.9983967236956048,0.4969583934313751,0.5132428463064875,0.4
602,601,0.5,0.962962962962963,0.1272727272727272,0.4939763309343572,0.4939763309343572,0.3333333333333333,0.4918527238684588,0.9966996699669968,0.9988580643369772,0.0066006600660066,0.995049504950495,0.673192884220124,0.6767529197641903,0.4,1.0,0.995564137184822,0.531344351140411,0.5,0.55
603,602,0.2,0.2962962962962963,0.8363636363636363,0.4939226264830179,0.4939226264830179,0.0,0.4944019690253791,0.9966996699669968,0.9999952083444976,0.0,1.0,0.6666914016101653,0.6667048288711669,0.8,1.0,0.9999778819620064,0.5100782909825717,0.5134377885105648,0.67
604,603,0.7,0.7037037037037037,0.9636363636363636,0.4939225505526636,0.4939225505526636,0.6666666666666666,0.5855507719988402,0.9983498349834984,0.999998673807377,0.0082508250825082,0.9983498349834984,0.6666816053734284,0.6666854506500678,0.6,1.0,0.99672853635508,0.5062720029921806,0.5,0.3
605,604,0.5,0.6666666666666667,0.9818181818181818,0.4939224761069573,0.4939224761069573,0.0,0.4957289944903101,0.995049504950495,0.9999992186010698,0.0,1.0,0.6666657377568986,0.6666676751271561,0.4,1.0,0.9967301090595126,0.5062701764062442,0.5,0.43
606,605,0.6,0.0,0.5454545454545454,0.4939235881591168,0.4939235881591168,0.0,0.4513849878744307,0.995049504950495,0.9999540130870846,0.0,1.0,0.6667962354312145,0.6669562215948958,0.6,0.0,0.9994164539617406,0.5067509580058475,0.4947346767411452,0.49
607,606,0.6,0.6296296296296297,0.6181818181818182,0.5060770165424311,0.5060770165424311,1.0,0.5069635764488595,0.9983498349834984,0.9999880696396806,0.0016501650165016,1.0,0.6667657258392017,0.66680057395434,0.6,1.0,0.9983930368419532,0.4967901558009727,0.5132667068080476,0.47
608,607,0.4,0.4814814814814815,0.5272727272727272,0.4939234229100062,0.4939234229100062,0.0,0.4685029160794984,0.9933993399339934,0.999956579338014,0.0,1.0,0.6667691165246807,0.6669194647051198,0.8,1.0,0.9999778232197408,0.5110545136831419,0.5134149773882994,0.67
609,608,0.2,0.4814814814814815,0.5272727272727272,0.4939233893272776,0.4939233893272776,0.0,0.4990418113386961,0.995049504950495,0.9999617478625468,0.0,0.9983498349834984,0.6667801895186745,0.6669070687733256,0.8,1.0,0.998724332939707,0.5128024388010164,0.5210715996219147,0.84
610,609,0.7,0.7777777777777778,0.5272727272727272,0.5060765374026149,0.5060765374026149,1.0,0.6272818985131603,0.9983498349834984,0.9999782559836616,0.0049504950495049,1.0,0.6668610253653287,0.6669262626127169,0.2,0.0,0.9984099316395882,0.4970673424330381,0.5131624884067889,0.25
611,610,0.2,0.1111111111111111,0.0727272727272727,0.5059838201341009,0.5059838201341009,0.0,0.4198965193176088,0.995049504950495,0.9981369536204632,0.0,0.99009900990099,0.678168149413887,0.6821823003354687,1.0,1.0,0.0052958498657635,0.5181575159862158,0.5,0.92
612,611,0.7,0.6666666666666667,0.1272727272727272,0.4940834844127058,0.4940834844127058,0.0,0.4945496890839818,0.9966996699669968,0.9972464594349196,0.0,1.0,0.6773113692655488,0.688011383524168,0.4,1.0,0.9932312230837606,0.5586454232125071,0.5,0.44
613,612,0.4,0.4074074074074074,0.2545454545454545,0.4939300401625361,0.4939300401625361,0.25,0.4826068890313831,0.9966996699669968,0.999854413681533,0.0049504950495049,0.9933993399339934,0.6679974432348085,0.66844315298951,0.8,1.0,0.9986128860819222,0.5136224635023922,0.5173044777974364,0.77
614,613,0.6,0.4444444444444444,0.2181818181818181,0.4959472462939205,0.4959472462939205,0.5,0.4547293942462402,0.9966996699669968,0.9923607321141787,0.0066006600660066,0.9983498349834984,0.7006385874907647,0.7231349595708194,0.4,0.0,0.9988558293284092,0.605774844626452,0.5094651242513817,0.53
615,614,0.6,0.7037037037037037,0.2,0.493937326710405,0.493937326710405,0.6,0.5720783358298989,0.9983498349834984,0.999677191340038,0.0049504950495049,0.9983498349834984,0.6691793256936535,0.6700316092976805,0.6,0.0,0.9984886921450752,0.5118785794300922,0.5136200172406684,0.54
616,615,0.3,0.5555555555555556,0.4909090909090909,0.5060764439929205,0.5060764439929205,0.5,0.4324541141198056,0.9966996699669968,0.9999730763234764,0.0,0.995049504950495,0.6668798659989398,0.6669477438696436,0.8,0.0,0.9984133890664518,0.4972066211121929,0.5131405633983874,0.61
617,616,0.6,0.7037037037037037,0.6909090909090909,0.4939228784136282,0.4939228784136282,0.0,0.4960354104522424,0.9966996699669968,0.9999834160529362,0.0,1.0,0.6667219868798832,0.6667717047588806,0.6,1.0,0.9987326959483992,0.512197993051718,0.5213748955876819,0.42
618,617,0.4,0.3333333333333333,0.109090909090909,0.5060400018299177,0.5060400018299177,0.0,0.4125028313583913,0.99009900990099,0.9989759659408448,0.0,0.9983498349834984,0.6725325116434387,0.6747028729347204,0.8,1.0,0.0007053662154088,0.5123952524239318,0.5,0.61
619,618,0.3,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.0,0.4840252281258976,0.9966996699669968,0.9224099327376428,0.0,1.0,0.6752531187724671,0.9245800695163818,0.6,1.0,1.0,0.9979196297194692,0.5103111564958115,0.74
620,619,0.6,0.5925925925925926,0.2727272727272727,0.5060685078502863,0.5060685078502863,1.0,0.5417223625388435,0.9983498349834984,0.999718369121033,0.0033003300330033,1.0,0.6683392709254582,0.6690448779314017,0.4,0.0,0.0034612197684583,0.4996737268806366,0.5,0.71
621,620,0.3,0.3333333333333333,0.109090909090909,0.5060433208602588,0.5060433208602588,0.0,0.3879063666005429,0.9917491749174916,0.9989069296033052,0.0,0.9983498349834984,0.6719286728579108,0.6746441769195133,0.6,0.0,2.554772932147907e-05,0.5055095459291682,0.487260648560652,0.58
622,621,0.5,0.8148148148148149,0.6363636363636364,0.5060770297849464,0.5060770297849464,1.0,0.5068465929219415,0.9983498349834984,0.9999793415120608,0.0,1.0,0.6667580985787442,0.666828126535885,0.4,0.0,0.9983929340936062,0.4974357414613553,0.5132640117208874,0.53
623,622,0.6,0.6666666666666667,0.8363636363636363,0.4939225741605813,0.4939225741605813,0.5,0.4887702909801152,0.9966996699669968,0.999997077629204,0.0082508250825082,0.995049504950495,0.6666834653466176,0.6666924692139505,0.2,1.0,0.0016215965598818,0.5033712451024286,0.4866454357606183,0.44
624,623,0.5,0.6666666666666667,0.8363636363636363,0.4939225617082217,0.4939225617082217,0.6,0.5941374024987394,0.9983498349834984,0.9999983476364136,0.0066006600660066,0.9966996699669968,0.6666827061370536,0.6666888584984082,0.4,1.0,0.99997788662295,0.5100018156606014,0.5134391383022133,0.46
625,624,0.5,0.8518518518518519,1.0,0.5060775220525229,0.5060775220525229,1.0,0.5282171018546307,0.9983498349834984,0.99999918582105,0.0,1.0,0.6666665389274672,0.666669037343811,0.4,0.0,0.0012606824898172,0.4880285353665937,0.4783830373795031,0.36
626,625,0.5,0.7407407407407407,0.3818181818181818,0.506073542197635,0.506073542197635,0.3333333333333333,0.4727413997036404,0.9966996699669968,0.9999076992979896,0.0016501650165016,0.9966996699669968,0.6674175380454592,0.6677303292184453,0.6,0.0,0.9985071507780946,0.4994154046965584,0.5125402572766722,0.55
627,626,0.6,0.6666666666666667,0.9818181818181818,0.4939224774687815,0.4939224774687815,0.5,0.4088490945985462,0.995049504950495,0.9999992670690931,0.0033003300330033,0.9966996699669968,0.6666663789181368,0.6666679767644854,0.6,1.0,0.9967300806411074,0.506265543306341,0.5,0.49
628,627,0.4,0.5185185185185186,0.3272727272727272,0.5060734861324545,0.5060734861324545,0.0,0.496666983089873,0.9966996699669968,0.9998859405306068,0.0,1.0,0.667404025339273,0.6678883869451754,0.6,0.0,0.0005922900228191,0.4952525478766501,0.5052163440127496,0.35
629,628,0.7,0.5925925925925926,0.8909090909090909,0.4939224968869261,0.4939224968869261,1.0,0.5321242800019879,0.9983498349834984,0.999999167538573,0.0049504950495049,1.0,0.6666703293477069,0.6666722859179602,0.4,1.0,0.9999778911514088,0.509974973314304,0.5134407370031058,0.36
630,629,0.5,0.925925925925926,1.0,0.4939224805376565,0.4939224805376565,0.0,0.452567688633923,0.9966996699669968,0.999999305786122,0.0016501650165016,0.9983498349834984,0.6666669133084613,0.6666685524995241,0.2,0.0,0.9994197328363326,0.5070439863111413,0.4947166406152262,0.38
631,630,0.4,0.7407407407407407,0.6909090909090909,0.506077217477018,0.506077217477018,0.0,0.3903868737941721,0.9933993399339934,0.9999866076303768,0.0,0.9983498349834984,0.6667259228411355,0.6667596347974721,0.6,1.0,0.0005811530427443,0.4930497571304281,0.5052781776768223,0.48
632,631,0.5,0.8148148148148149,0.2181818181818181,0.493934059413433,0.493934059413433,0.0,0.4874949643667827,0.995049504950495,0.9995508636337505,0.0016501650165016,1.0,0.6682620541403549,0.6694609585565819,0.4,0.0,0.001292178440272,0.5117818613321296,0.4888474186944798,0.42
633,632,0.5,0.6666666666666667,0.2,0.5114648939539682,0.5114648939539682,0.0,0.4217719756761096,0.9966996699669968,0.9475489228876776,0.0,0.9983498349834984,0.8416516851258122,0.9914776371301456,0.6,1.0,4.3558814838155954e-16,0.9361053918416729,0.5,0.66
634,633,0.5,0.8888888888888888,0.4909090909090909,0.5060753838801164,0.5060753838801164,0.0,0.4430353149647847,0.9917491749174916,0.9999110477853708,0.0,1.0,0.6670758246534962,0.6672923399167193,0.6,1.0,0.0033147811385525,0.4963504808707997,0.5,0.62
635,634,0.5,0.5925925925925926,0.2727272727272727,0.5060673856567611,0.5060673856567611,0.0,0.4397624565649413,0.995049504950495,0.9996116201682576,0.0,0.9983498349834984,0.6684538885891045,0.6695940720245667,0.4,0.0,0.0014317110073574,0.4967954684177811,0.4840872547096222,0.49
636,635,0.6,0.4444444444444444,0.2181818181818181,0.4983402110157231,0.4983402110157231,1.0,0.5123768550627313,0.9983498349834984,0.9879368390279616,0.0,1.0,0.7067016818209508,0.7398762834827824,0.8,1.0,0.8865177141073839,0.8050020554012666,0.5,0.56
637,636,0.2,0.5185185185185186,0.3272727272727272,0.506072275854931,0.506072275854931,0.0,0.4833468998558673,0.9966996699669968,0.9997987011674864,0.0,1.0,0.6675920817055263,0.6682177803552092,0.8,0.0,2.251635561173628e-05,0.4912572306304392,0.4866811049640009,0.48
638,637,0.5,0.5555555555555556,0.0363636363636363,0.4939520439312488,0.4939520439312488,0.5,0.6563900352816165,0.9983498349834984,0.9995074276077268,0.0066006600660066,0.9966996699669968,0.671333422890777,0.67292822635163,0.6,0.0,0.9960969895027114,0.5110211456475879,0.5,0.52
639,638,0.7,0.5555555555555556,0.0363636363636363,0.4939670555689469,0.4939670555689469,0.5,0.5194154395866021,0.9983498349834984,0.998711744074691,0.0,0.9983498349834984,0.6715102575007791,0.6755380439330931,0.6,1.0,0.9992679915698616,0.5243724299555688,0.5,0.56
640,639,0.6,0.5925925925925926,0.3818181818181818,0.4939262599179088,0.4939262599179088,0.0,0.495884824596552,0.9966996699669968,0.9998727067070526,0.0,1.0,0.6672044430008538,0.6675770733541335,0.4,1.0,0.996649044094458,0.5091716197244145,0.5,0.57
641,640,0.8,0.7407407407407407,0.109090909090909,0.4939659358601507,0.4939659358601507,1.0,0.552444500234547,0.9983498349834984,0.9990812748928954,0.0066006600660066,1.0,0.6721093823741432,0.6751082422603107,0.2,0.0,0.0008490878285286,0.5105440425300469,0.4931095413164213,0.25
642,641,0.7,0.8888888888888888,0.2363636363636363,0.5057838671913579,0.5057838671913579,0.0,0.4397101703939596,0.9966996699669968,0.9968340682734652,0.0,1.0,0.6884551066804349,0.6978298858516154,0.4,1.0,0.0096527897044872,0.5948431139619067,0.5,0.55
643,642,0.2,0.4444444444444444,0.0909090909090909,0.4885394449575552,0.4885394449575552,1.0,0.523170826904978,0.9983498349834984,0.9787769916501337,0.0,1.0,0.7865809476292658,0.8673876732799808,0.8,1.0,0.9999777989266392,0.8275973628208959,0.5686357925870076,0.65
644,643,0.3,0.5555555555555556,0.4909090909090909,0.5060764086947409,0.5060764086947409,1.0,0.5151672280199094,0.9983498349834984,0.9999628687677604,0.0,1.0,0.6668736053486379,0.6670061235825492,0.8,1.0,0.0032934991993619,0.4944043401809068,0.5,0.66
645,644,0.5,0.6666666666666667,0.2,0.5114648938258892,0.5114648938258892,0.5,0.5516474532238604,0.9983498349834984,0.9668869417620374,0.0016501650165016,0.9966996699669968,0.8194221170126901,0.9363644779261432,0.4,1.0,6.168669860110408e-09,0.7340808832703447,0.4901195696290022,0.52
646,645,0.6,0.7037037037037037,0.6181818181818182,0.493922949886152,0.493922949886152,0.0,0.4552478201215667,0.9933993399339934,0.999981381049436,0.0,0.9983498349834984,0.6667280495531139,0.6667928689901689,0.6,0.0,0.9987315280863124,0.5121321121719465,0.5213329170138563,0.5
647,646,0.3,0.5185185185185186,0.4545454545454545,0.5060756123177492,0.5060756123177492,0.5,0.3285061589832253,0.995049504950495,0.999934661947045,0.0033003300330033,0.9917491749174916,0.6670440277634371,0.6671768995858796,0.8,1.0,0.0005858612348732,0.4927915188660107,0.5052523634777595,0.86
648,647,0.5,0.925925925925926,0.2363636363636363,0.5042095757592587,0.5042095757592587,0.4285714285714285,0.4752877281682046,0.9966996699669968,0.9924867639885604,0.0049504950495049,0.995049504950495,0.7100090238321904,0.7306239676659588,0.8,0.0,0.0136662216459274,0.5808911369226357,0.5,0.38
649,648,0.6,0.4814814814814815,0.5272727272727272,0.493923545441143,0.493923545441143,1.0,0.5119711286552879,0.9983498349834984,0.9999630529243204,0.0,1.0,0.6668185698419307,0.6669437440944662,0.6,0.0,0.999977814603692,0.5108864799863357,0.5134169425717702,0.37
650,649,0.5,0.7777777777777778,0.2,0.4976953445429117,0.4976953445429117,0.0,0.4848621973018754,0.9966996699669968,0.9866076668668976,0.0,1.0,0.7212091723309759,0.7788506284142152,0.4,0.0,0.2538940677691176,0.5560282840239035,0.5,0.53
651,650,0.7,0.8148148148148149,0.1272727272727272,0.5114246900967393,0.5114246900967393,0.3333333333333333,0.4779265995434089,0.9966996699669968,0.9892846360510544,0.0033003300330033,0.9966996699669968,0.7709327417830516,0.8139121409591775,0.4,1.0,0.0001180772676064,0.6299701224559326,0.4396537315949958,0.4
652,651,0.4,0.5555555555555556,0.8363636363636363,0.4939225875131051,0.4939225875131051,1.0,0.5003826213233691,0.9983498349834984,0.9999950937953196,0.0016501650165016,1.0,0.6666823969522087,0.6666969350158608,0.4,0.0,0.9999778846783086,0.5100730086128512,0.5134387475158991,0.57
653,652,0.4,0.1111111111111111,0.0727272727272727,0.5059429109119128,0.5059429109119128,0.0,0.481192823219728,0.9966996699669968,0.9972293493058292,0.0,0.9983498349834984,0.6809500550325124,0.6894298663511912,0.8,1.0,4.176837273145194e-05,0.518696592021754,0.487673922871448,0.69
654,653,0.4,0.6666666666666667,0.1272727272727272,0.5083945896935187,0.5083945896935187,0.5,0.5668827402749635,0.9983498349834984,0.989048172181732,0.0,1.0,0.7377958714564142,0.7658576129403345,0.4,0.0,0.0191546786990473,0.6052144133025523,0.5,0.57
655,654,0.7,0.8148148148148149,0.1272727272727272,0.5113979049315147,0.5113979049315147,0.0,0.4873458535608518,0.995049504950495,0.9819899425603444,0.0,1.0,0.7498975202387577,0.823057689477377,0.6,1.0,0.0011391496601157,0.8076422353947629,0.5061644491433379,0.5
656,655,0.7,0.6666666666666667,0.1272727272727272,0.5105171182434023,0.5105171182434023,1.0,0.5105007399791726,0.9983498349834984,0.986909323517892,0.0033003300330033,1.0,0.7424531565085916,0.7830849041556419,0.2,1.0,0.1010702048890167,0.7077301636292113,0.5,0.46
657,656,0.4,0.6666666666666667,0.1272727272727272,0.4941053244123199,0.4941053244123199,0.5,0.4975139125443698,0.9966996699669968,0.9975860929498096,0.0,0.9966996699669968,0.6814792384472965,0.6895634913234319,0.6,1.0,0.9986854408222012,0.529194841075741,0.5,0.52
658,657,0.4,0.7037037037037037,0.2181818181818181,0.4885353237067958,0.4885353237067958,0.6666666666666666,0.4672851936908674,0.9966996699669968,0.9766440600704566,0.0016501650165016,0.995049504950495,0.8105121623542568,0.8755691032444942,0.6,1.0,0.9999995258227716,0.6966245916112457,0.5599549493479902,0.56
659,658,0.4,0.5555555555555556,0.9636363636363636,0.4939224839957026,0.4939224839957026,0.5,0.5583277960327203,0.9983498349834984,0.9999991986601232,0.0,0.9983498349834984,0.6666666252515966,0.6666694058287106,0.2,0.0,0.9987392185934124,0.512002760259535,0.5216137915420935,0.48
660,659,0.4,0.1111111111111111,0.0727272727272727,0.5059146440428776,0.5059146440428776,0.0,0.453975326052273,0.9966996699669968,0.9976344684338142,0.0,1.0,0.6819679262218209,0.6896424535172075,1.0,1.0,0.9995341176790868,0.5442452679996183,0.5,0.73
661,660,0.5,0.2962962962962963,0.1818181818181818,0.4885351060445032,0.4885351060445032,0.5,0.4550755586242131,0.9933993399339934,0.9382909385479786,0.0016501650165016,0.9966996699669968,0.7099376407903717,0.9069067526900036,0.4,1.0,9.352276813572625e-54,0.9020334383262796,0.5,0.36
662,661,0.3,0.1111111111111111,0.1818181818181818,0.5060322690053198,0.5060322690053198,1.0,0.5164232173035694,0.9983498349834984,0.9989971773881494,0.0,0.9966996699669968,0.6734370933892747,0.6759659664564789,0.8,1.0,0.0020595991146346,0.5037822893445079,0.5,0.74
663,662,0.3,0.4074074074074074,0.1454545454545454,0.4889590973078281,0.4889590973078281,0.0,0.3141651769836584,0.9884488448844884,0.9841727108625942,0.0,0.99009900990099,0.7593607967079129,0.7889208795039127,0.8,1.0,0.9421787893450256,0.5695864681930877,0.5,0.74
