instances,row_original,class,ih,n_wrong,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_knn,algo_tree,algo_nb,algo_logreg,algo_svm_rbf,algo_rf
401,400,tested_positive,0.8958854833030434,6,0.9,1.0,0.6011560693641618,1.0,0.6923076923076923,0.866155851567684,0.866155851567684,0.4639999999999999,0.7673611111111112,0.6666666666666666,0.5045609415301521,0.996268656716418,0.914925812609274,0.02,0.996268656716418,0.6666666666666666,0.8118274643101919,0.9825436408977556,0.2,0.0,0.0468560811654358,0.1277970830944522,0.1600339359218514,0.09
402,401,tested_negative,0.5746846691622514,3,0.5,0.9692307692307692,0.3157894736842105,0.6666666666666666,0.6923076923076923,0.2890117515479624,0.2890117515479624,0.0,0.5659722222222222,1.0,0.6651360864901106,0.998,0.9298787916410148,0.003731343283582,0.998,0.6666666666666666,0.8179822281685358,0.966101694915254,0.2,0.0,0.7373447329896408,0.5988270870834076,0.4657201649534432,0.55
403,402,tested_positive,0.5208230717760978,5,0.8,0.9846153846153848,0.2753623188405797,0.6666666666666666,0.8461538461538461,0.5845637733277376,0.5845637733277376,0.4639999999999999,0.7673611111111112,1.0,0.5900530316879538,0.996268656716418,0.8671025704716009,0.012,1.0,0.7083926031294452,0.8182638950072864,0.9002356637863316,0.2,1.0,0.4275047173997174,0.4609556770627199,0.4566011748809755,0.33
404,403,tested_negative,0.1162881026890362,0,0.2,0.7846153846153846,0.3988439306358381,1.0,0.6153846153846154,0.1941462171299711,0.1941462171299711,0.0,0.5659722222222222,0.0,0.4209796404419129,0.988,0.839295503492733,0.0,0.99,0.6666666666666666,0.8349593807419059,0.9510373443983402,0.8,1.0,0.8657208897094049,0.8888732350731963,0.8476772590831816,0.9
405,404,tested_positive,0.2381576352045885,0,0.3,0.9153846153846154,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.3973124471312508,0.3973124471312508,0.4639999999999999,0.7673611111111112,0.3333333333333333,0.5157753231065874,0.996268656716418,0.8806247322616843,0.0,0.996268656716418,0.6666666666666666,0.8042755251260317,0.9421487603305786,0.6,1.0,0.6408622302218984,0.7235376418875911,0.8266543166629794,0.78
406,405,tested_negative,0.365196983030206,1,0.4,0.9769230769230768,0.084870848708487,0.6666666666666666,0.6923076923076923,0.2923006711489904,0.2923006711489904,0.0,0.5659722222222222,0.5,0.5249995049933356,0.998,0.8594619151965319,0.0074626865671641,1.0,0.7153284671532846,0.8249190836613238,0.9677419354838712,0.4,1.0,0.7743337651966721,0.5196076856363272,0.5548766509857648,0.56
407,406,tested_positive,0.5641177353090294,4,0.5,0.9538461538461538,0.6011560693641618,1.0,0.9230769230769232,0.8164382403182796,0.8164382403182796,0.4639999999999999,0.7673611111111112,0.0,0.3994767158381728,0.9925373134328358,0.9114226083723048,0.002,0.9925373134328358,0.6666666666666666,0.8366464592309977,0.995655951346655,0.6,1.0,0.0922004899149858,0.2082745272448052,0.2448185709860316,0.47
408,407,tested_negative,0.0328995617331712,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.112526032508308,0.112526032508308,0.0,0.5659722222222222,0.0,0.3938580586676699,0.964,0.8751472240391583,0.0,0.954,0.6666666666666666,0.7831087710392513,0.9874686716791982,1.0,1.0,0.9888373470755324,0.9534685534449984,0.910296729080442,0.95
409,408,tested_positive,0.1533454978664071,0,0.3,0.9230769230769232,0.6842105263157895,0.6666666666666666,0.5384615384615384,0.2488939850600183,0.2488939850600183,0.4639999999999999,0.7673611111111112,0.0,0.4146709429131742,0.9850746268656716,0.7448731260872996,0.0,0.9925373134328358,0.6666666666666666,0.8245149922897462,0.9922514943546602,0.8,1.0,0.9947548850989008,0.94389790035279,0.8012742273498656,0.54
410,409,tested_positive,0.3337810551245715,2,0.5,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.2453293570709898,0.2453293570709898,0.4639999999999999,0.7673611111111112,1.0,0.5616769524509978,0.996268656716418,0.8506754725375104,0.002,1.0,0.7027027027027026,0.7804723412754025,0.912,0.4,1.0,0.9985035855702687,0.676191335123752,0.2926187485585502,0.63
411,410,tested_negative,0.3335229424362839,1,0.3,0.9,0.084870848708487,0.6666666666666666,0.6153846153846154,0.2681490560136697,0.2681490560136697,0.0,0.5659722222222222,0.0,0.4130745911155715,0.984,0.7855491585799176,0.0,0.998,0.6666666666666666,0.8364944717271227,0.9825436408977556,0.4,1.0,0.7649507820958777,0.7076228518049485,0.5462887114814705,0.58
412,411,tested_negative,0.2693398485671799,1,0.2,0.9,0.084870848708487,0.6666666666666666,0.6153846153846154,0.1741655206637923,0.1741655206637923,0.0,0.5659722222222222,0.25,0.3334343695330337,0.996,0.8943269022280359,0.0074626865671641,0.978,0.7027027027027026,0.8368362745799995,1.0,1.0,0.0,0.9081940572113154,0.8349329614177978,0.870833889967807,0.77
413,412,tested_negative,0.5258323737026567,4,0.3,0.9846153846153848,0.7246376811594203,0.6666666666666666,0.6153846153846154,0.7204352709268177,0.7204352709268177,0.0,0.5659722222222222,0.0,0.4076634592253318,0.996,0.7998207283024734,0.003731343283582,0.998,0.6758620689655173,0.8215074116506142,0.9441752685906888,0.4,1.0,0.1095693576163811,0.3849383458922343,0.4204980542754445,0.53
414,413,tested_negative,0.1080023245780991,0,0.1,0.9,0.3157894736842105,0.6666666666666666,0.4615384615384615,0.1448868593487899,0.1448868593487899,0.0,0.5659722222222222,0.0,0.4422791003265215,0.986,0.852868734678967,0.0,0.958,0.6666666666666666,0.7879541623736247,0.9589958158995816,0.8,1.0,0.9377425522230468,0.793212975731773,0.8810305245765859,0.94
415,414,tested_positive,0.7524378859520648,6,0.6,0.9307692307692308,0.2753623188405797,0.6666666666666666,0.3846153846153846,0.7462398400737456,0.7462398400737456,0.4639999999999999,0.7673611111111112,0.5,0.5510557263529686,0.996268656716418,0.8793960436375898,0.012,0.9925373134328358,0.6666666666666666,0.8152890643071646,0.9743589743589742,0.2,0.0,0.2004871138193355,0.3709814287714486,0.3039041416968266,0.41
416,415,tested_positive,0.1751488391489055,0,0.5,0.9692307692307692,0.2753623188405797,0.6666666666666666,0.6923076923076923,0.2472204861498116,0.2472204861498116,0.4639999999999999,0.7673611111111112,1.0,0.5336265831568334,0.996268656716418,0.8228314584977966,0.0,1.0,0.6758620689655173,0.8027855185238495,0.9523809523809524,0.8,1.0,0.9991374934434036,0.6482745916586782,0.7216948800044845,0.78
417,416,tested_negative,0.0807854223132857,0,0.0,0.8692307692307693,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1459976907779272,0.1459976907779272,0.0,0.5659722222222222,0.0,0.4097844576254097,0.972,0.8100751442044627,0.0,0.98,0.6666666666666666,0.8432941957231769,0.9924433249370276,1.0,1.0,0.8989650787746984,0.8621810158493151,0.7941413714962722,0.96
418,417,tested_positive,0.2907128920554432,0,0.7,0.823076923076923,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.4984963129426736,0.4984963129426736,0.4639999999999999,0.7673611111111112,1.0,0.5285675437111264,0.996268656716418,0.8198881466435772,0.002,1.0,0.6666666666666666,0.8231350351608502,0.9677419354838712,0.6,1.0,0.5369635179594143,0.6872499963459923,0.841509133361934,0.59
419,418,tested_negative,0.0305489394920095,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1103286505924496,0.1103286505924496,0.0,0.5659722222222222,0.0,0.2973856712544872,0.934,0.8094085330334193,0.0,0.974,0.6666666666666666,0.7799889002059187,0.9270588235294118,1.0,1.0,0.9903885835118016,0.9717923664018812,0.89452541313426,0.96
420,419,tested_positive,0.902703983662258,6,0.9,1.0,0.6842105263157895,0.6666666666666666,0.5384615384615384,0.850483930972666,0.850483930972666,0.4639999999999999,0.7673611111111112,1.0,0.5553838368313744,0.996268656716418,0.8724110374886281,0.018,1.0,0.6937006655316514,0.8394480387821467,0.9836065573770492,0.2,0.0,0.0679948641721658,0.1617394001567341,0.094041833697551,0.06
421,420,tested_negative,0.285129642934256,0,0.4,0.9,0.084870848708487,0.6666666666666666,0.6153846153846154,0.3868432801638766,0.3868432801638766,0.0,0.5659722222222222,0.5,0.5768521436750702,0.998,0.8961531237462516,0.0149253731343283,0.996,0.7027027027027026,0.7847462639243237,0.9057471264367816,0.6,1.0,0.6250056298561092,0.6493297486228395,0.7548867639155152,0.66
422,421,tested_negative,0.0258802850585121,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1141635980047446,0.1141635980047446,0.0,0.5659722222222222,0.0,0.374904964047519,0.948,0.8586803448556923,0.0,0.904,0.6666666666666666,0.8224426197131195,0.977667493796526,1.0,1.0,0.984381008038768,0.9336551081222104,0.9266821734879498,1.0
423,422,tested_negative,0.1172580473197012,0,0.1,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.169639636955393,0.169639636955393,0.0,0.5659722222222222,0.5,0.524424190266662,0.998,0.908328522679474,0.0,0.992,0.6666666666666666,0.7938075049921974,0.9825436408977556,1.0,1.0,0.9198909684217238,0.8007632727099698,0.825797474950098,0.75
424,423,tested_negative,0.0776200430790066,0,0.1,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1270359074232081,0.1270359074232081,0.0,0.5659722222222222,0.0,0.2974880526385719,0.992,0.8910807892039699,0.0,0.928,0.6666666666666666,0.8159017804053876,0.9638351555929352,1.0,1.0,0.96480871749867,0.8191678948731764,0.8903031291541138,0.86
425,424,tested_positive,0.3728994828350774,1,0.3,0.9538461538461538,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.2838348287962579,0.2838348287962579,0.4639999999999999,0.7673611111111112,0.0,0.4715688158075168,0.9888059701492538,0.7804939714570289,0.0,0.9925373134328358,0.763933867393898,0.8402360743484034,0.9677419354838712,0.6,0.0,0.8584520179388223,0.7968861264866963,0.7472649585640166,0.76
426,425,tested_positive,0.1313826446640505,0,0.3,0.9692307692307692,0.2753623188405797,0.6666666666666666,0.6923076923076923,0.2578957358882946,0.2578957358882946,0.4639999999999999,0.7673611111111112,0.0,0.46664679290131,0.9888059701492538,0.8179779140102368,0.0,0.9813432835820896,0.6973451327433627,0.8105998216186774,0.8867699642431466,1.0,1.0,0.9433104918342422,0.7125443761623818,0.795849264019073,0.76
427,426,tested_negative,0.0475663173698319,0,0.1,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1073012833362585,0.1073012833362585,0.0,0.5659722222222222,0.0,0.2744591027022526,0.982,0.8368244105874333,0.0,0.992,0.6666666666666666,0.7147218379340818,0.977667493796526,1.0,1.0,0.9807643595053558,0.9832362776758032,0.8206014585998497,0.93
428,427,tested_positive,0.3387634277350395,1,0.3,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.3085963962906827,0.3085963962906827,0.4639999999999999,0.7673611111111112,0.0,0.4394437318206237,0.9813432835820896,0.8000000310918091,0.0,0.9888059701492538,0.7027027027027026,0.8303601792578756,1.0,0.8,0.0,0.8109863065355781,0.641533595460374,0.8748995315938108,0.84
429,428,tested_negative,0.2918405301398632,1,0.2,0.8846153846153846,0.7246376811594203,0.6666666666666666,0.6923076923076923,0.4543482519009277,0.4543482519009277,0.0,0.5659722222222222,1.0,0.5036606888434169,0.998,0.853533314109018,0.003731343283582,0.998,0.6666666666666666,0.7589651294742052,0.8436830835117773,1.0,1.0,0.5140662552705488,0.6368002565629176,0.6080903073273545,0.49
430,429,tested_positive,0.7561781494665996,5,0.7,0.9923076923076924,0.6011560693641618,1.0,0.7692307692307693,0.8033264017753958,0.8033264017753958,0.4639999999999999,0.7673611111111112,0.5,0.4817766303295454,0.9925373134328358,0.8638631539275482,0.004,0.9925373134328358,0.6967200373076325,0.8464688697768548,0.9825436408977556,0.6,0.0,0.1469468870051845,0.1176778659331166,0.2183063502621015,0.38
431,430,tested_negative,0.1127229327838312,0,0.3,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.141304491501496,0.141304491501496,0.0,0.5659722222222222,0.0,0.3298758903103919,0.99,0.8932311471228327,0.0,0.986,0.6666666666666666,0.7493900753289947,0.9974683544303796,0.6,1.0,0.9391670356675738,0.9229698559156284,0.8815255117138108,0.98
432,431,tested_negative,0.1002444007836186,0,0.2,0.7846153846153846,0.3988439306358381,1.0,0.6153846153846154,0.1377244321972019,0.1377244321972019,0.0,0.5659722222222222,0.0,0.4246329267101935,0.99,0.814005346899673,0.0,0.986,0.7216294859359845,0.8444153144135533,0.970364098221846,0.8,1.0,0.9479047373146652,0.8965307039615499,0.8540981540220726,0.9
433,432,tested_negative,0.0303763901477956,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.115043362371368,0.115043362371368,0.0,0.5659722222222222,0.0,0.2583288101929769,0.852,0.8029357994114267,0.0,0.944,0.6758620689655173,0.7963471716045181,0.9769820971867008,1.0,1.0,0.983626605429471,0.9526801831308184,0.9214348705529366,0.96
434,433,tested_negative,0.1173329447944796,0,0.1,0.9,0.3157894736842105,0.6666666666666666,0.4615384615384615,0.1610780637144159,0.1610780637144159,0.0,0.5659722222222222,0.0,0.3930221703458323,0.986,0.8680627294925327,0.0,0.988,0.6666666666666666,0.7686956187349276,0.9494614747307376,1.0,1.0,0.9018115992413118,0.7927062543073956,0.7914844776844152,0.81
435,434,tested_negative,0.1410390368483997,0,0.1,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.1674267344976922,0.1674267344976922,0.0,0.5659722222222222,0.0,0.4245085069305697,0.98,0.7695550440464445,0.0,0.994,0.6666666666666666,0.838910842142532,0.9695003244646334,0.8,1.0,0.8757609797806238,0.8752079863515972,0.80279681277738,0.8
436,435,tested_positive,0.2328534651260748,0,0.2,0.9307692307692308,0.2753623188405797,0.6666666666666666,0.3846153846153846,0.3885879109728377,0.3885879109728377,0.4639999999999999,0.7673611111111112,0.0,0.22632148116259,0.9813432835820896,0.8433078438106438,0.0,0.9925373134328358,0.6666666666666666,0.7168108634181536,0.8225469728601252,0.8,1.0,0.6197069528276892,0.7295316814325153,0.833640574983346,0.62
437,436,tested_negative,0.8114035140577702,6,0.7,1.0,0.7246376811594203,0.6666666666666666,0.8461538461538461,0.7162712652882584,0.7162712652882584,0.0,0.5659722222222222,1.0,0.549520403084466,0.998,0.8545030658768704,0.0111940298507462,1.0,0.6666666666666666,0.8041357983078736,0.9523809523809524,0.2,0.0,0.1104768770559239,0.2589560364997396,0.2421460020977149,0.32
438,437,tested_negative,0.5650098639999364,4,0.4,0.9846153846153848,0.3157894736842105,0.6666666666666666,0.6153846153846154,0.2812374268160578,0.2812374268160578,0.0,0.5659722222222222,1.0,0.5297165243815158,0.998,0.892407845171352,0.0186567164179104,1.0,0.6666666666666666,0.7943273227939786,0.97865072587532,0.4,0.0,0.7848155249706732,0.5162478667593967,0.4688774242703117,0.44
439,438,tested_negative,0.0177458202087198,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1085111354544698,0.1085111354544698,0.0,0.5659722222222222,0.0,0.268302413773,0.788,0.7982551725616731,0.0,0.928,0.6666666666666666,0.7813063061929673,0.9924433249370276,1.0,1.0,0.9953114979577457,0.975015645636124,0.9231979351538112,1.0
440,439,tested_negative,0.4936678012063188,1,0.5,0.9692307692307692,0.3988439306358381,1.0,0.6153846153846154,0.2877866538799117,0.2877866538799117,0.0,0.5659722222222222,0.0,0.4587390322323433,0.992,0.8297532421390784,0.0,0.998,0.6666666666666666,0.8139265206652511,0.9629629629629632,0.6,0.0,0.6896261524600191,0.5742568886043238,0.5841101516977447,0.59
441,440,tested_positive,0.2652300724965605,1,0.3,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.2699713928371002,0.2699713928371002,0.4639999999999999,0.7673611111111112,0.5,0.4333088876998442,0.9925373134328358,0.7872896165429627,0.002,0.996268656716418,0.6666666666666666,0.7774053907897772,0.9230769230769228,0.4,1.0,0.9023455267741912,0.674945548707671,0.7813284895387745,0.65
442,441,tested_negative,0.0338050844588687,0,0.0,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1176791286177993,0.1176791286177993,0.0,0.5659722222222222,0.0,0.3384558144158861,0.908,0.843246963209434,0.0,0.918,0.6758620689655173,0.820842937825558,0.9416598192276088,1.0,1.0,0.9801954130195352,0.9255115984824218,0.9114624817448296,0.98
443,442,tested_negative,0.1322514511686413,0,0.2,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1530003124420397,0.1530003124420397,0.0,0.5659722222222222,0.5,0.4985981679702622,0.996,0.8661331346375781,0.003731343283582,0.976,0.6950354609929077,0.8389902096041209,0.9523809523809524,0.8,1.0,0.919638590405026,0.7528692915615212,0.883983411021605,0.85
444,443,tested_positive,0.6526515858916526,5,0.5,0.9076923076923076,0.6011560693641618,1.0,0.4615384615384615,0.6445777614307818,0.6445777614307818,0.4639999999999999,0.7673611111111112,0.3333333333333333,0.5588379276332849,0.996268656716418,0.9167825364235868,0.006,0.996268656716418,0.6666666666666666,0.8431707487327037,0.9687235841081996,0.4,0.0,0.3144154020591778,0.3928381548160036,0.3668369277749022,0.61
445,444,tested_positive,0.6306908283782948,5,0.7,0.9923076923076924,0.6011560693641618,1.0,0.7692307692307693,0.8557596785697407,0.8557596785697407,0.4639999999999999,0.7673611111111112,1.0,0.546752541413134,0.996268656716418,0.893754719270711,0.008,1.0,0.6666666666666666,0.8273156044990639,0.9820051413881749,0.4,1.0,0.067956296226421,0.251476734963486,0.2364219985403242,0.26
446,445,tested_positive,0.0927960688252166,0,0.2,0.6461538461538461,0.2753623188405797,0.6666666666666666,0.4615384615384615,0.2452974599071742,0.2452974599071742,0.4639999999999999,0.7673611111111112,0.0,0.3644257033658533,0.9701492537313432,0.6417610399840257,0.0,1.0,0.6451612903225806,0.6929583524059139,0.8444444444444446,1.0,1.0,0.9999999894749294,0.9940254417962188,0.5991981557775524,0.85
447,446,tested_negative,0.0382009353322416,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1210307323129535,0.1210307323129535,0.0,0.5659722222222222,0.0,0.2840484379573628,0.968,0.8514645850432384,0.0,0.94,0.7027027027027026,0.8179725181403122,0.9924433249370276,1.0,1.0,0.970443939111964,0.916210522589572,0.904139926305014,0.98
448,447,tested_negative,0.0914265084010862,0,0.1,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1581935494371312,0.1581935494371312,0.0,0.5659722222222222,0.0,0.3457796334646814,0.988,0.8545127021269017,0.0,0.99,0.6666666666666666,0.7901389056616129,0.9825436408977556,1.0,1.0,0.9073997811069564,0.8881898376983396,0.8858513307881866,0.77
449,448,tested_positive,0.8532742853350616,6,0.8,0.9923076923076924,0.915129151291513,0.6666666666666666,0.8461538461538461,0.8650012369255595,0.8650012369255595,0.4639999999999999,0.7673611111111112,0.75,0.5073802045498261,0.996268656716418,0.910407491408694,0.034,1.0,0.6666666666666666,0.8178900257502999,0.9728395061728394,0.4,0.0,0.0501009622964378,0.1438739507465476,0.1463793749466453,0.14
450,449,tested_negative,0.1031840660602957,0,0.2,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1351882312610242,0.1351882312610242,0.0,0.5659722222222222,0.5,0.4840346398779809,0.994,0.8626547662356594,0.003731343283582,0.956,0.6666666666666666,0.796325542893605,0.9687235841081996,0.8,1.0,0.951282235159765,0.8553057333089914,0.8743076351694686,0.9
451,450,tested_negative,0.0169065368669455,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1093376871018219,0.1093376871018219,0.0,0.5659722222222222,0.0,0.3472023709630163,0.918,0.8497932010650794,0.0,0.926,0.6853146853146853,0.7980312704065241,0.9421487603305786,1.0,1.0,0.9937553123129002,0.9759432298415665,0.9488622366438612,0.98
452,451,tested_positive,0.7810525076176466,6,0.8,1.0,0.6842105263157895,0.6666666666666666,0.5384615384615384,0.8416433459788377,0.8416433459788377,0.4639999999999999,0.7673611111111112,0.5,0.5135408178048239,0.996268656716418,0.863068590136157,0.014,0.996268656716418,0.6666666666666666,0.7841094997921487,0.995655951346655,0.4,0.0,0.0910425123863164,0.2904027588329982,0.2522396830748062,0.28
453,452,tested_negative,0.1399136669149125,0,0.1,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1744585293359032,0.1744585293359032,0.0,0.5659722222222222,0.0,0.4373257942014112,0.98,0.8481509481085471,0.0,0.994,0.6666666666666666,0.8252715358548556,0.9677419354838712,0.8,1.0,0.8662310136223105,0.864020690603258,0.8502662942849554,0.78
454,453,tested_negative,0.2918806057189748,1,0.2,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.4742145067033535,0.4742145067033535,0.0,0.5659722222222222,0.0,0.4344728310805716,0.99,0.7192043373799519,0.0,1.0,0.6490066225165563,0.7521716825357263,0.9057471264367816,1.0,1.0,0.2963789650987216,0.5108777982523174,0.7214596023351123,0.72
455,454,tested_negative,0.122900466057958,0,0.1,0.676923076923077,0.084870848708487,0.6666666666666666,0.5384615384615384,0.1447368835983971,0.1447368835983971,0.0,0.5659722222222222,0.0,0.4796460551213656,0.992,0.8739417737423443,0.0,0.978,0.6950354609929077,0.8412399138941921,0.9924433249370276,0.8,1.0,0.9300973947526856,0.7720006473209287,0.8404991615786376,0.92
456,455,tested_positive,0.2023280316152113,0,0.4,0.9153846153846154,0.2753623188405797,0.6666666666666666,0.6153846153846154,0.2500524520500081,0.2500524520500081,0.4639999999999999,0.7673611111111112,0.0,0.4994619147889146,0.9925373134328358,0.779843528265392,0.0,1.0,0.6341463414634146,0.8073785053821917,1.0,0.6,1.0,0.9821300720890112,0.9148631311339992,0.7590386070857214,0.53
457,456,tested_negative,0.5354201012848785,2,0.5,0.9692307692307692,0.3157894736842105,0.6666666666666666,0.6923076923076923,0.3215712095899863,0.3215712095899863,0.0,0.5659722222222222,0.5,0.5157367102349071,0.998,0.8476938696341314,0.0,0.996,0.6666666666666666,0.7975600030015216,0.9743589743589745,0.4,0.0,0.6442020366983711,0.5362323342513823,0.5570450213409763,0.65
458,457,tested_negative,0.0505887274949437,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1227531686878163,0.1227531686878163,0.0,0.5659722222222222,0.0,0.3635251031624914,0.95,0.8222838528331133,0.0,0.972,0.6950354609929077,0.8529484077097422,0.973661852166525,1.0,1.0,0.9628437398602832,0.9004752170184686,0.8931486781515864,0.94
459,458,tested_positive,0.0797836283502525,0,0.0,0.823076923076923,0.2753623188405797,0.6666666666666666,0.5384615384615384,0.2480388402136008,0.2480388402136008,0.4639999999999999,0.7673611111111112,0.0,0.4241311358229017,0.9514925373134328,0.7473448558540113,0.0,0.9888059701492538,0.7692307692307692,0.8363084606383067,0.9152542372881356,1.0,1.0,0.9925568505025484,0.858011571646413,0.8907298077495232,0.78
460,459,tested_negative,0.4269986158547765,3,0.3,0.9,0.3157894736842105,0.6666666666666666,0.4615384615384615,0.5618419259823667,0.5618419259823667,0.0,0.5659722222222222,0.0,0.4702343521001106,0.984,0.7128197695196701,0.0,1.0,0.5798816568047337,0.8121108861175121,0.9542048293089092,1.0,0.0,0.3684532581836118,0.3375346979526784,0.9120203487350508,0.82
461,460,tested_negative,0.2352953213181402,0,0.5,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.2989623814325335,0.2989623814325335,0.0,0.5659722222222222,0.0,0.467520793072909,0.99,0.7976382614563974,0.0,0.996,0.7018867924528301,0.858024486853429,0.9514563106796116,0.8,1.0,0.694506300339914,0.6779324642811062,0.7257893074701387,0.69
462,461,tested_negative,0.024780499725507,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1098878272471868,0.1098878272471868,0.0,0.5659722222222222,0.0,0.2870106458439903,0.868,0.8010903996001597,0.0,0.96,0.6666666666666666,0.7773528625525004,0.957983193277311,1.0,1.0,0.9946006634601704,0.9825669990662828,0.8841493391205048,0.99
463,462,tested_negative,0.4488109596567733,1,0.3,0.7846153846153846,0.3988439306358381,1.0,0.6153846153846154,0.2930810082689234,0.2930810082689234,0.0,0.5659722222222222,0.0,0.4303768375575825,0.99,0.8021016059865643,0.003731343283582,0.996,0.697282099343955,0.8541803203754308,0.8976377952755904,0.6,0.0,0.6505160958472741,0.748966889070474,0.6176512571416121,0.69
464,463,tested_negative,0.0837087079752979,0,0.0,0.7846153846153846,0.3988439306358381,1.0,0.6153846153846154,0.1352287612868247,0.1352287612868247,0.0,0.5659722222222222,0.0,0.3491700635433495,0.978,0.8339775479074543,0.0,0.982,0.6666666666666666,0.8616771424312428,1.0,1.0,1.0,0.9421739879424698,0.9135455332473648,0.8920282309583788,0.75
465,464,tested_negative,0.3536971241603424,2,0.5,0.7076923076923076,0.048780487804878,1.0,0.3076923076923077,0.5527643203936113,0.5527643203936113,0.0,0.5659722222222222,0.0,0.423454053826201,0.996,0.8288945259932707,0.0,1.0,0.6666666666666666,0.8046801787675475,0.9249394673123488,0.4,1.0,0.4283935489999872,0.6810523440334799,0.6783713620044787,0.69
466,465,tested_negative,0.049984679327773,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1178434997458964,0.1178434997458964,0.0,0.5659722222222222,0.0,0.3559979494107209,0.936,0.8206225905956461,0.0,0.96,0.6666666666666666,0.7957498500533672,0.9913043478260868,1.0,1.0,0.977330576250978,0.8870336752071031,0.8757276725752801,0.96
467,466,tested_negative,0.0222944847080855,0,0.0,0.0,0.084870848708487,0.6666666666666666,0.4615384615384615,0.1111246449122166,0.1111246449122166,0.0,0.5659722222222222,0.0,0.2618803691564743,0.874,0.8117270072943494,0.0,0.962,0.6666666666666666,0.7898475202633494,0.9853826311263972,1.0,1.0,0.9904647580569744,0.9692673129203144,0.9165010207741976,0.99
468,467,tested_negative,0.3460864248473542,1,0.3,1.0,0.084870848708487,0.6666666666666666,0.8461538461538461,0.1508266300034948,0.1508266300034948,0.0,0.5659722222222222,0.6666666666666666,0.529595357204107,0.998,0.9086444748175888,0.0074626865671641,0.988,0.6666666666666666,0.826200040543263,0.9924433249370276,0.6,0.0,0.925546154214018,0.8405161570541053,0.8274191396477513,0.73
469,468,tested_positive,0.5150223300439976,4,0.6,0.9923076923076924,0.6011560693641618,1.0,0.7692307692307693,0.4315905415192616,0.4315905415192616,0.4639999999999999,0.7673611111111112,1.0,0.7038987705021721,0.996268656716418,0.9555969004473036,0.004,1.0,0.6666666666666666,0.7910559625183431,0.9769820971867008,0.2,1.0,0.4535921187446113,0.5172772918353302,0.2489966091560733,0.49
470,469,tested_negative,0.7826771113974585,6,0.7,0.9846153846153848,0.7246376811594203,0.6666666666666666,0.6153846153846154,0.6757370764463859,0.6757370764463859,0.0,0.5659722222222222,1.0,0.5425588255425686,0.998,0.8547800023299522,0.0074626865671641,1.0,0.725925925925926,0.8082478157764547,0.9629629629629632,0.4,0.0,0.1935891257646221,0.1605497704454473,0.179798435405179,0.37
471,470,tested_negative,0.638082596689157,5,0.5,0.8846153846153846,0.7246376811594203,0.6666666666666666,0.6923076923076923,0.4714211399080558,0.4714211399080558,0.0,0.5659722222222222,0.5,0.5391850772847013,0.998,0.8498699179006094,0.003731343283582,0.998,0.6666666666666666,0.7754270490491675,0.8571428571428571,0.4,0.0,0.5300027722320022,0.4047482555574222,0.3567533920756338,0.48
